CustomerTier,PercentProfit,Actual Status,Predicted Status,Confidence (%)
6655972.81857143,0.3450655456367802,Not Converted,Not Converted,100.0
6655972.81857143,0.1897959183673468,Converted,Converted,100.0
6655972.81857143,0.2968376295508902,Converted,Not Converted,100.0
6655972.81857143,0.3416996041374027,Not Converted,Not Converted,100.0
6655972.81857143,0.3331249999999999,Converted,Converted,100.0
6655972.81857143,0.3062730627306274,Converted,Converted,100.0
6655972.81857143,0.2909068865179438,Converted,Converted,100.0
6655972.81857143,0.2976141456801127,Not Converted,Not Converted,100.0
6655972.81857143,0.3098827470686768,Converted,Converted,100.0
6655972.81857143,0.2166666666666666,Converted,Converted,99.6288458966555
6655972.81857143,0.349685093422937,Not Converted,Not Converted,77.0
197553.81662162163,0.1780558229066409,Converted,Converted,100.0
6655972.81857143,0.2499999999999999,Converted,Converted,99.5443548270537
6655972.81857143,0.1900693212961469,Converted,Converted,100.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.2916514764855998,Converted,Not Converted,100.0
6655972.81857143,0.353553544979126,Not Converted,Not Converted,98.0
6655972.81857143,0.3125,Converted,Converted,96.77443120438387
197553.81662162163,0.1814671814671815,Converted,Converted,100.0
6655972.81857143,0.3370201691607026,Converted,Converted,100.0
6655972.81857143,0.3124755886163661,Not Converted,Not Converted,99.0
6655972.81857143,0.2095933263816475,Converted,Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.2456136269711352,Not Converted,Not Converted,100.0
6655972.81857143,0.3400167164179202,Not Converted,Not Converted,100.0
6655972.81857143,0.3501715497301466,Not Converted,Not Converted,100.0
6655972.81857143,0.2315432821332415,Not Converted,Not Converted,56.99999999999999
6655972.81857143,0.3598966662900121,Not Converted,Not Converted,100.0
6655972.81857143,0.3590390632885842,Converted,Converted,100.0
6655972.81857143,0.3477065372066499,Not Converted,Not Converted,100.0
6655972.81857143,0.2744552619378765,Converted,Converted,100.0
197553.81662162163,0.2496691245982228,Converted,Converted,100.0
6655972.81857143,0.2623500237335805,Not Converted,Not Converted,100.0
6655972.81857143,0.1757009345794393,Converted,Converted,100.0
6655972.81857143,0.2635473929005966,Not Converted,Not Converted,95.0
6655972.81857143,0.280674375353764,Not Converted,Not Converted,98.0
6655972.81857143,0.3529362686383624,Not Converted,Not Converted,100.0
6655972.81857143,0.2581261950286827,Converted,Converted,100.0
6655972.81857143,0.249404117009751,Converted,Converted,67.0
6655972.81857143,0.3301853795033229,Converted,Converted,100.0
6655972.81857143,0.3334661354581674,Converted,Converted,97.0
6655972.81857143,0.3331249999999999,Converted,Converted,100.0
6655972.81857143,0.2352744310575635,Converted,Converted,100.0
6655972.81857143,0.3385213473267761,Not Converted,Not Converted,91.0
6655972.81857143,0.2965357164514895,Not Converted,Not Converted,78.0
6655972.81857143,0.3475105506357129,Not Converted,Not Converted,100.0
6655972.81857143,0.2169368958930925,Not Converted,Not Converted,72.0
6655972.81857143,0.3196693824170354,Not Converted,Not Converted,100.0
6655972.81857143,0.3298688478437314,Not Converted,Not Converted,100.0
6655972.81857143,0.3052936910804931,Converted,Converted,100.0
6655972.81857143,0.2133639866509682,Not Converted,Not Converted,100.0
6655972.81857143,0.2492033801817253,Not Converted,Converted,100.0
6655972.81857143,0.3116707252815466,Not Converted,Not Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.2448979591836734,Converted,Converted,100.0
6655972.81857143,0.3337151571259358,Not Converted,Not Converted,60.0
6655972.81857143,0.1855421686746987,Converted,Converted,100.0
6655972.81857143,0.2924528301886793,Converted,Converted,100.0
6655972.81857143,0.2896365612557797,Not Converted,Not Converted,96.0
6655972.81857143,0.2516257598993681,Not Converted,Not Converted,100.0
6655972.81857143,0.25,Converted,Converted,99.5443548270537
6655972.81857143,0.330725798000879,Not Converted,Not Converted,99.0
6655972.81857143,0.1899353210285534,Converted,Converted,100.0
6655972.81857143,0.2430348258706466,Converted,Converted,100.0
6655972.81857143,0.1950061609280915,Not Converted,Not Converted,100.0
6655972.81857143,0.3327488648112575,Not Converted,Converted,63.0
6655972.81857143,0.1767990838298114,Not Converted,Not Converted,69.0
6655972.81857143,0.1901297057893071,Converted,Converted,100.0
197553.81662162163,0.3333333333333333,Converted,Converted,99.28293988003867
6655972.81857143,0.1900380710659898,Converted,Converted,100.0
6655972.81857143,0.2173606210303461,Not Converted,Not Converted,92.0
6655972.81857143,0.1943127962085309,Converted,Converted,100.0
6655972.81857143,0.2020083089697686,Not Converted,Not Converted,59.0
6655972.81857143,0.2628090317598671,Not Converted,Not Converted,100.0
6655972.81857143,0.3102467472790383,Not Converted,Not Converted,100.0
6655972.81857143,0.2219321148825065,Converted,Converted,100.0
6655972.81857143,0.2192575406032483,Converted,Converted,100.0
6655972.81857143,0.2222222222222223,Converted,Converted,100.0
6655972.81857143,0.3196144745812556,Not Converted,Not Converted,100.0
6655972.81857143,0.3450442523903559,Not Converted,Not Converted,100.0
6655972.81857143,0.3564441887226697,Converted,Not Converted,98.0
6655972.81857143,0.3267137791554349,Not Converted,Not Converted,97.0
6655972.81857143,0.2763386281764923,Not Converted,Not Converted,100.0
6655972.81857143,0.3338952534750301,Not Converted,Not Converted,100.0
6655972.81857143,0.3668150031786396,Converted,Converted,100.0
6655972.81857143,0.23705562591103,Not Converted,Not Converted,100.0
6655972.81857143,0.1765335235378032,Converted,Converted,100.0
6655972.81857143,0.2992707018027548,Not Converted,Not Converted,97.0
6655972.81857143,0.2715008431703204,Converted,Converted,100.0
6655972.81857143,0.3069995803608897,Not Converted,Not Converted,73.99722222222223
6655972.81857143,0.2874472573839662,Converted,Converted,100.0
6655972.81857143,0.3532461579597396,Not Converted,Not Converted,100.0
6655972.81857143,0.2883435582822085,Converted,Converted,91.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.2792607802874743,Converted,Converted,100.0
6655972.81857143,0.3333333333333335,Converted,Converted,99.91336521611349
6655972.81857143,0.2194174757281553,Converted,Converted,100.0
6655972.81857143,0.2253976093379208,Not Converted,Not Converted,55.00000000000001
6655972.81857143,0.1899681528662421,Converted,Converted,100.0
6655972.81857143,0.2352744310575635,Converted,Converted,100.0
6655972.81857143,0.3100558659217878,Converted,Converted,100.0
6655972.81857143,0.2195121951219513,Converted,Converted,100.0
6655972.81857143,0.1900521952717223,Converted,Converted,100.0
6655972.81857143,0.2859068507912617,Not Converted,Not Converted,100.0
6655972.81857143,0.3293657601100844,Not Converted,Converted,72.0
6655972.81857143,0.2572346293850313,Not Converted,Not Converted,100.0
197553.81662162163,0.3557599759247301,Not Converted,Converted,80.0
6655972.81857143,0.2219321148825065,Converted,Converted,100.0
6655972.81857143,0.3268998793727382,Converted,Converted,100.0
6655972.81857143,0.3285638502934899,Not Converted,Not Converted,100.0
6655972.81857143,0.2735315615023901,Not Converted,Not Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.2822285254646288,Not Converted,Not Converted,98.0
6655972.81857143,0.3037580606765017,Not Converted,Not Converted,96.0
6655972.81857143,0.2891192702285323,Converted,Not Converted,100.0
6655972.81857143,0.2905027932960895,Converted,Converted,63.0
6655972.81857143,0.2603457307490832,Converted,Converted,100.0
6655972.81857143,0.209792830947066,Not Converted,Not Converted,100.0
6655972.81857143,0.1900693212961469,Converted,Converted,100.0
6655972.81857143,0.3022147781927914,Not Converted,Not Converted,79.0
6655972.81857143,0.3493685483201231,Not Converted,Not Converted,100.0
6655972.81857143,0.2640653390280876,Not Converted,Not Converted,93.0
6655972.81857143,0.2339684868401748,Not Converted,Not Converted,100.0
6655972.81857143,0.3109702079880722,Not Converted,Converted,95.0
6655972.81857143,0.1943127962085309,Converted,Converted,100.0
6655972.81857143,0.305327868852459,Converted,Converted,100.0
6655972.81857143,0.2349366576245189,Not Converted,Not Converted,66.0
6655972.81857143,0.303422882595568,Not Converted,Not Converted,100.0
6655972.81857143,0.2191558441558441,Converted,Converted,100.0
6655972.81857143,0.3449571831970274,Not Converted,Not Converted,63.0
6655972.81857143,0.2747826086956526,Not Converted,Not Converted,98.0
6655972.81857143,0.3226560711014201,Not Converted,Not Converted,76.0
6655972.81857143,0.253968253968254,Converted,Converted,100.0
6655972.81857143,0.3461352735765918,Not Converted,Not Converted,100.0
6655972.81857143,0.2731292756847312,Not Converted,Not Converted,93.0
6655972.81857143,0.217741935483871,Converted,Converted,100.0
6655972.81857143,0.1765335235378032,Converted,Converted,100.0
6655972.81857143,0.2655716346906696,Not Converted,Converted,99.0
6655972.81857143,0.2412093749622997,Not Converted,Not Converted,100.0
6655972.81857143,0.2196452933151431,Converted,Converted,100.0
6655972.81857143,0.2125181059080742,Not Converted,Not Converted,77.0
6655972.81857143,0.3238256851559084,Not Converted,Not Converted,100.0
6655972.81857143,0.1837861204402619,Converted,Converted,76.0
6655972.81857143,0.2841650163936846,Not Converted,Not Converted,100.0
197553.81662162163,0.3235294117647057,Converted,Converted,100.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.2946852413281476,Not Converted,Converted,77.0
6655972.81857143,0.2188264058679707,Converted,Converted,100.0
6655972.81857143,0.2188013136288999,Converted,Converted,100.0
6655972.81857143,0.2507645259938837,Converted,Converted,100.0
6655972.81857143,0.1843855905610643,Converted,Converted,98.0
6655972.81857143,0.2323279924599435,Converted,Converted,100.0
6655972.81857143,0.2337683759672868,Not Converted,Not Converted,100.0
6655972.81857143,0.3285928455160924,Not Converted,Not Converted,100.0
6655972.81857143,0.288888888888889,Converted,Converted,100.0
197553.81662162163,0.2274740868706811,Not Converted,Not Converted,100.0
6655972.81857143,0.2805527700035928,Not Converted,Not Converted,100.0
6655972.81857143,0.3565891472868218,Converted,Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.3211845102505695,Converted,Converted,100.0
6655972.81857143,0.2476865687227074,Not Converted,Not Converted,100.0
6655972.81857143,0.2042222283688891,Not Converted,Not Converted,100.0
6655972.81857143,0.3546025104602509,Converted,Converted,100.0
6655972.81857143,0.3333391608391608,Converted,Converted,97.0
6655972.81857143,0.1902654867256638,Converted,Converted,100.0
6655972.81857143,0.3642756680731362,Converted,Converted,100.0
6655972.81857143,0.2880606984504388,Not Converted,Not Converted,100.0
6655972.81857143,0.3359073359073359,Converted,Converted,100.0
197553.81662162163,0.2413182364475931,Converted,Not Converted,100.0
6655972.81857143,0.3359774328578958,Not Converted,Not Converted,100.0
6655972.81857143,0.288888888888889,Converted,Converted,100.0
6655972.81857143,0.3294729836211305,Not Converted,Not Converted,94.0
6655972.81857143,0.2267343485617597,Converted,Converted,100.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.355313924938618,Converted,Converted,100.0
6655972.81857143,0.3401777777777778,Converted,Converted,100.0
197553.81662162163,0.25,Converted,Converted,100.0
6655972.81857143,0.2480923204523732,Not Converted,Not Converted,100.0
6655972.81857143,0.2881962562047742,Not Converted,Not Converted,67.0
6655972.81857143,0.3225806451612903,Converted,Converted,100.0
6655972.81857143,0.2998633665668147,Not Converted,Not Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.2467155062559952,Not Converted,Not Converted,100.0
6655972.81857143,0.2192575406032483,Converted,Converted,100.0
6655972.81857143,0.1851239669421488,Converted,Converted,100.0
6655972.81857143,0.1705263157894736,Converted,Converted,99.0
6655972.81857143,0.1922679342610829,Not Converted,Not Converted,100.0
6655972.81857143,0.2771835558254389,Not Converted,Not Converted,100.0
6655972.81857143,0.3597560975609757,Converted,Converted,100.0
6655972.81857143,0.3295454545454545,Converted,Converted,100.0
6655972.81857143,0.1899681528662421,Converted,Converted,100.0
6655972.81857143,0.2196078431372549,Converted,Converted,100.0
6655972.81857143,0.1993517017828255,Converted,Converted,100.0
6655972.81857143,0.3593589693832081,Not Converted,Not Converted,99.0
6655972.81857143,0.3255195344970905,Converted,Converted,99.0
6655972.81857143,0.1915772089182504,Converted,Converted,100.0
6655972.81857143,0.1899927483683829,Converted,Converted,100.0
197553.81662162163,0.3333497536945813,Converted,Converted,100.0
6655972.81857143,0.349753694581281,Converted,Converted,100.0
6655972.81857143,0.3565891472868218,Converted,Converted,100.0
6655972.81857143,0.2820378700700909,Converted,Converted,100.0
6655972.81857143,0.1855421686746987,Converted,Converted,100.0
6655972.81857143,0.252256359221456,Not Converted,Not Converted,100.0
6655972.81857143,0.3672514557784267,Not Converted,Not Converted,65.0
6655972.81857143,0.2190082644628099,Converted,Converted,100.0
6655972.81857143,0.1769480519480519,Converted,Converted,100.0
6655972.81857143,0.2575957727873224,Converted,Converted,100.0
6655972.81857143,0.1846057571964955,Converted,Not Converted,100.0
6655972.81857143,0.2952519377563417,Not Converted,Not Converted,100.0
6655972.81857143,0.1765148663906662,Converted,Converted,100.0
6655972.81857143,0.3223140495867769,Converted,Converted,100.0
6655972.81857143,0.1798892988929888,Converted,Converted,100.0
6655972.81857143,0.1887550200803222,Converted,Converted,100.0
6655972.81857143,0.309659090909091,Converted,Converted,100.0
6655972.81857143,0.1703374474696242,Not Converted,Not Converted,98.0
6655972.81857143,0.25,Converted,Converted,99.5443548270537
6655972.81857143,0.2833380473492771,Not Converted,Not Converted,100.0
6655972.81857143,0.3054420797671625,Not Converted,Not Converted,90.0
197553.81662162163,0.2918381330255704,Not Converted,Converted,64.0
6655972.81857143,0.2989880404783809,Converted,Not Converted,100.0
6655972.81857143,0.2880434782608699,Not Converted,Converted,100.0
6655972.81857143,0.2410316075237542,Converted,Converted,95.0
6655972.81857143,0.1772151898734177,Converted,Converted,100.0
6655972.81857143,0.1897959183673468,Converted,Converted,100.0
6655972.81857143,0.3223578797984857,Not Converted,Not Converted,100.0
6655972.81857143,0.1897959183673468,Converted,Converted,100.0
6655972.81857143,0.3575167394500105,Not Converted,Converted,87.0
6655972.81857143,0.2756794963565515,Not Converted,Not Converted,100.0
6655972.81857143,0.2489825565061934,Not Converted,Not Converted,51.0
6655972.81857143,0.1899304134261154,Converted,Converted,100.0
6655972.81857143,0.3289137889783876,Not Converted,Not Converted,100.0
6655972.81857143,0.3233529666335766,Not Converted,Not Converted,86.0
6655972.81857143,0.3050161812297734,Converted,Converted,100.0
6655972.81857143,0.3494140402776197,Converted,Converted,100.0
6655972.81857143,0.2611073137388927,Converted,Converted,56.99999999999999
6655972.81857143,0.1705801104972374,Converted,Converted,87.0
6655972.81857143,0.1951384199864963,Converted,Converted,100.0
6655972.81857143,0.300487199794035,Not Converted,Not Converted,99.0
6655972.81857143,0.1765335235378032,Converted,Converted,100.0
197553.81662162163,0.2506961809324492,Not Converted,Converted,59.0
6655972.81857143,0.2575637881808041,Not Converted,Not Converted,100.0
6655972.81857143,0.3677777038666481,Not Converted,Not Converted,100.0
6655972.81857143,0.3646041791044876,Not Converted,Converted,67.0
6655972.81857143,0.1899505138941759,Converted,Converted,100.0
6655972.81857143,0.2725738396624473,Converted,Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.349753694581281,Converted,Converted,100.0
6655972.81857143,0.2195121951219513,Converted,Converted,100.0
6655972.81857143,0.3387919554002941,Not Converted,Not Converted,65.0
6655972.81857143,0.1988860222528193,Not Converted,Not Converted,100.0
6655972.81857143,0.2735562310030396,Converted,Converted,100.0
6655972.81857143,0.3330736716541765,Not Converted,Converted,100.0
6655972.81857143,0.2142857142857143,Converted,Converted,100.0
6655972.81857143,0.2959041052961454,Not Converted,Not Converted,88.0
6655972.81857143,0.1768656716417913,Converted,Not Converted,83.0
6655972.81857143,0.3426859903381641,Not Converted,Not Converted,100.0
6655972.81857143,0.3585957410778543,Not Converted,Not Converted,100.0
6655972.81857143,0.3333333333333334,Converted,Converted,99.91336521611349
6655972.81857143,0.3693828534731883,Not Converted,Converted,80.0
6655972.81857143,0.288888888888889,Converted,Converted,100.0
6655972.81857143,0.1897959183673468,Converted,Converted,100.0
6655972.81857143,0.3328488372093023,Converted,Converted,100.0
6655972.81857143,0.2786956521739132,Not Converted,Not Converted,79.0
6655972.81857143,0.3445773886350157,Converted,Converted,100.0
6655972.81857143,0.2695652173913048,Converted,Converted,100.0
6655972.81857143,0.3158897820797738,Not Converted,Converted,66.0
6655972.81857143,0.3270089285714286,Converted,Not Converted,100.0
6655972.81857143,0.1900061690314619,Converted,Converted,100.0
197553.81662162163,0.2336368380662532,Not Converted,Not Converted,84.0
6655972.81857143,0.217741935483871,Converted,Converted,100.0
6655972.81857143,0.2686343184658997,Not Converted,Not Converted,100.0
6655972.81857143,0.3517248809215269,Not Converted,Not Converted,72.0
6655972.81857143,0.3278688524590165,Converted,Converted,100.0
6655972.81857143,0.2729917970407446,Not Converted,Not Converted,100.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.3379663200970368,Not Converted,Not Converted,100.0
6655972.81857143,0.3243618498344551,Converted,Converted,100.0
6655972.81857143,0.2475684747453969,Not Converted,Not Converted,98.0
197553.81662162163,0.25,Converted,Converted,100.0
6655972.81857143,0.2352941176470587,Converted,Converted,100.0
6655972.81857143,0.3097014925373134,Converted,Converted,98.0
6655972.81857143,0.1971496437054632,Converted,Converted,100.0
6655972.81857143,0.2275539642568778,Not Converted,Not Converted,100.0
6655972.81857143,0.233226857489201,Not Converted,Not Converted,99.0
6655972.81857143,0.3150929034539255,Not Converted,Not Converted,100.0
6655972.81857143,0.2823879817815853,Not Converted,Converted,63.0
6655972.81857143,0.2986013986013985,Converted,Converted,96.0
6655972.81857143,0.3548387096774192,Converted,Converted,100.0
197553.81662162163,0.2968120987922967,Converted,Converted,66.0
6655972.81857143,0.2674100156494524,Converted,Converted,100.0
6655972.81857143,0.3535567404751179,Not Converted,Not Converted,65.0
6655972.81857143,0.2153377660244024,Not Converted,Not Converted,100.0
6655972.81857143,0.1899326894937077,Converted,Converted,100.0
6655972.81857143,0.3640158156176037,Not Converted,Not Converted,99.0
6655972.81857143,0.3095143078847765,Not Converted,Not Converted,100.0
6655972.81857143,0.1806130586626526,Not Converted,Not Converted,95.0
6655972.81857143,0.3269624133945495,Not Converted,Not Converted,98.0
6655972.81857143,0.349753694581281,Converted,Converted,100.0
6655972.81857143,0.2223362678141406,Converted,Converted,100.0
6655972.81857143,0.2030518186693509,Not Converted,Not Converted,96.0
6655972.81857143,0.367189390527833,Not Converted,Converted,100.0
6655972.81857143,0.3331677591305555,Not Converted,Converted,100.0
6655972.81857143,0.2696381815509155,Not Converted,Not Converted,100.0
197553.81662162163,0.3189057316906165,Not Converted,Not Converted,77.0
6655972.81857143,0.2577187979688587,Not Converted,Converted,57.99999999999999
6655972.81857143,0.30776199762306,Not Converted,Not Converted,100.0
6655972.81857143,0.1902408894379245,Converted,Converted,100.0
6655972.81857143,0.1765335235378032,Converted,Converted,100.0
6655972.81857143,0.1998203007596847,Not Converted,Converted,62.0
6655972.81857143,0.2938660087657516,Not Converted,Not Converted,86.0
6655972.81857143,0.1899109792284866,Converted,Converted,100.0
6655972.81857143,0.3070111053329671,Not Converted,Converted,60.85714285714287
6655972.81857143,0.3666666666666665,Converted,Converted,100.0
6655972.81857143,0.36304347826087,Not Converted,Not Converted,100.0
6655972.81857143,0.1851239669421488,Converted,Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.3508914708770871,Not Converted,Not Converted,97.0
6655972.81857143,0.1752577319587629,Converted,Converted,100.0
6655972.81857143,0.1766355140186916,Converted,Converted,100.0
6655972.81857143,0.2187499999999999,Converted,Converted,100.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.1899304134261154,Converted,Converted,100.0
6655972.81857143,0.3102678571428571,Converted,Converted,100.0
6655972.81857143,0.1765148663906662,Converted,Converted,100.0
6655972.81857143,0.2241694048922965,Converted,Converted,100.0
6655972.81857143,0.3099847560975611,Converted,Converted,100.0
6655972.81857143,0.329274735302745,Not Converted,Not Converted,100.0
6655972.81857143,0.3320167927861643,Not Converted,Not Converted,100.0
6655972.81857143,0.3319898295175277,Not Converted,Not Converted,100.0
6655972.81857143,0.1751508537681345,Converted,Not Converted,98.0
6655972.81857143,0.217741935483871,Converted,Converted,100.0
6655972.81857143,0.2324646497253845,Not Converted,Not Converted,68.0
6655972.81857143,0.2646725164525226,Not Converted,Not Converted,100.0
6655972.81857143,0.2195833333333333,Converted,Converted,100.0
6655972.81857143,0.2888888888888888,Converted,Converted,100.0
6655972.81857143,0.3349800930521455,Not Converted,Not Converted,100.0
197553.81662162163,0.2785534591194968,Not Converted,Converted,96.0
6655972.81857143,0.2191075514874141,Converted,Converted,100.0
6655972.81857143,0.2332014481220369,Converted,Converted,100.0
6655972.81857143,0.2881950878758341,Not Converted,Converted,88.0
6655972.81857143,0.3298315249774362,Not Converted,Not Converted,100.0
6655972.81857143,0.1854082998661312,Converted,Converted,100.0
6655972.81857143,0.2500871602493488,Converted,Converted,100.0
6655972.81857143,0.3331249999999999,Converted,Converted,100.0
6655972.81857143,0.2370268670745869,Not Converted,Not Converted,100.0
197553.81662162163,0.1794195250659631,Converted,Converted,100.0
6655972.81857143,0.3148916640111974,Not Converted,Not Converted,67.0
6655972.81857143,0.2284462941464204,Not Converted,Not Converted,68.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.3287044072948329,Not Converted,Not Converted,100.0
4604.465214285714,0.2530541012216406,Not Converted,Not Converted,69.0
6655972.81857143,0.2195475638051044,Converted,Converted,100.0
6655972.81857143,0.3215859030837004,Converted,Converted,100.0
6655972.81857143,0.3351865756689827,Not Converted,Not Converted,100.0
6655972.81857143,0.3096397273612463,Converted,Converted,100.0
6655972.81857143,0.1849567298790607,Not Converted,Not Converted,92.0
6655972.81857143,0.2124229492650545,Converted,Converted,84.0
6655972.81857143,0.1899681528662421,Converted,Converted,100.0
6655972.81857143,0.2986217457886677,Converted,Converted,100.0
6655972.81857143,0.2771126760563382,Converted,Converted,100.0
6655972.81857143,0.3003517127173064,Not Converted,Not Converted,100.0
6655972.81857143,0.1899353210285534,Converted,Converted,100.0
6655972.81857143,0.2611804569973858,Not Converted,Not Converted,100.0
6655972.81857143,0.2017738359201774,Converted,Converted,97.0
197553.81662162163,0.2340045841519318,Not Converted,Not Converted,97.0
6655972.81857143,0.3228929156496269,Not Converted,Converted,92.0
6655972.81857143,0.284771780455529,Not Converted,Not Converted,100.0
6655972.81857143,0.3672496025437203,Converted,Converted,100.0
6655972.81857143,0.2384996461429583,Converted,Converted,100.0
6655972.81857143,0.2166666666666666,Converted,Converted,99.6288458966555
6655972.81857143,0.1899681528662421,Converted,Converted,100.0
6655972.81857143,0.1899681528662421,Converted,Converted,100.0
6655972.81857143,0.1884379091550004,Not Converted,Not Converted,100.0
6655972.81857143,0.1994479666309164,Not Converted,Not Converted,97.0
6655972.81857143,0.3595995074908752,Not Converted,Not Converted,100.0
6655972.81857143,0.2348448687350835,Converted,Converted,100.0
6655972.81857143,0.2731802509184778,Not Converted,Not Converted,100.0
6655972.81857143,0.1904761904761905,Converted,Converted,100.0
6655972.81857143,0.2228435046723745,Not Converted,Converted,93.0
6655972.81857143,0.3334264172018988,Converted,Converted,100.0
6655972.81857143,0.3195592286501378,Converted,Converted,100.0
6655972.81857143,0.1851239669421488,Converted,Converted,100.0
6655972.81857143,0.1781305114638447,Converted,Converted,100.0
6655972.81857143,0.2195540308747856,Converted,Converted,100.0
6655972.81857143,0.1899927483683829,Converted,Converted,100.0
6655972.81857143,0.3575476410431418,Not Converted,Not Converted,62.0
6655972.81857143,0.3332995951417003,Converted,Converted,100.0
6655972.81857143,0.3589797899567556,Not Converted,Not Converted,52.0
6655972.81857143,0.2500000000000001,Converted,Converted,99.5443548270537
6655972.81857143,0.3676051887576918,Not Converted,Not Converted,100.0
6655972.81857143,0.2430348258706466,Converted,Converted,100.0
6655972.81857143,0.1900269541778975,Converted,Converted,100.0
6655972.81857143,0.3279476936905562,Not Converted,Not Converted,100.0
6655972.81857143,0.3321375656676754,Not Converted,Not Converted,100.0
6655972.81857143,0.1900693212961469,Converted,Converted,100.0
6655972.81857143,0.351819337652116,Converted,Converted,99.0
6655972.81857143,0.2817919075144506,Converted,Converted,99.0
6655972.81857143,0.175221238938053,Converted,Converted,100.0
197553.81662162163,0.2562724014336939,Converted,Converted,100.0
6655972.81857143,0.1752577319587629,Converted,Converted,100.0
6655972.81857143,0.2725738396624473,Converted,Converted,100.0
6655972.81857143,0.1899109792284866,Converted,Converted,100.0
6655972.81857143,0.2195121951219511,Converted,Converted,100.0
6655972.81857143,0.2866151756420388,Not Converted,Not Converted,100.0
6655972.81857143,0.3503353640641393,Not Converted,Not Converted,100.0
6655972.81857143,0.334726784114662,Converted,Not Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.3489010989010989,Converted,Converted,100.0
6655972.81857143,0.2881548974943054,Converted,Converted,100.0
6655972.81857143,0.2401707455178656,Not Converted,Not Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.2603457307490832,Converted,Converted,100.0
6655972.81857143,0.1886315789473684,Converted,Converted,100.0
6655972.81857143,0.2060668944255519,Not Converted,Not Converted,54.0
6655972.81857143,0.3022782752167474,Not Converted,Not Converted,95.0
197553.81662162163,0.2759378950122864,Not Converted,Not Converted,87.0
6655972.81857143,0.3100456621004567,Converted,Converted,100.0
6655972.81857143,0.3032126230506045,Not Converted,Not Converted,100.0
6655972.81857143,0.3389074693422519,Not Converted,Not Converted,100.0
6655972.81857143,0.2864674868189806,Converted,Converted,100.0
6655972.81857143,0.2141701397401325,Converted,Converted,69.0
6655972.81857143,0.2866578599735799,Converted,Not Converted,100.0
6655972.81857143,0.231547619047619,Converted,Converted,100.0
6655972.81857143,0.2198660714285712,Converted,Converted,100.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.3242204186245194,Converted,Converted,100.0
6655972.81857143,0.2536804908873221,Not Converted,Not Converted,100.0
6655972.81857143,0.3333333333333335,Converted,Converted,99.91336521611349
6655972.81857143,0.324220265240866,Not Converted,Converted,100.0
6655972.81857143,0.3121372222259095,Not Converted,Not Converted,99.0
6655972.81857143,0.2194852965564253,Not Converted,Converted,100.0
6655972.81857143,0.1765335235378032,Converted,Converted,100.0
6655972.81857143,0.2969385217960886,Not Converted,Not Converted,92.0
6655972.81857143,0.2873218502032125,Not Converted,Not Converted,87.0
6655972.81857143,0.3016837074233165,Not Converted,Not Converted,96.0
6655972.81857143,0.1708860759493671,Converted,Converted,92.0
6655972.81857143,0.270544345841557,Not Converted,Not Converted,98.0
6655972.81857143,0.2,Converted,Converted,100.0
6655972.81857143,0.3277855469419422,Not Converted,Not Converted,100.0
6655972.81857143,0.325863952916354,Not Converted,Not Converted,100.0
6655972.81857143,0.3059701492537316,Converted,Converted,100.0
6655972.81857143,0.349753694581281,Converted,Converted,100.0
6655972.81857143,0.1864388762338649,Not Converted,Converted,100.0
6655972.81857143,0.2939393939393939,Converted,Converted,100.0
197553.81662162163,0.1888090028133792,Converted,Converted,100.0
6655972.81857143,0.3140456144858723,Not Converted,Not Converted,100.0
6655972.81857143,0.3471542760824085,Not Converted,Not Converted,82.0
6655972.81857143,0.2955336353244993,Not Converted,Not Converted,92.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
197553.81662162163,0.2009809203334066,Not Converted,Not Converted,91.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.3658713282200942,Not Converted,Not Converted,100.0
6655972.81857143,0.3606209635023456,Not Converted,Not Converted,100.0
6655972.81857143,0.3013477348376489,Not Converted,Not Converted,90.0
