CustomerTier,PercentProfit,Actual Status,Predicted Status,Confidence (%)
4320717.807058823,0.2055016181229774,Won,Won,100.0
4320717.807058823,0.1700612791025587,Won,Won,70.0
4320717.807058823,0.26557928485291127,Won,Won,100.0
4320717.807058823,0.2,Won,Won,100.0
4320717.807058823,0.3565291006545198,Lost,Lost,100.0
4320717.807058823,0.2294803125307286,Lost,Won,68.0
4320717.807058823,0.2263749061846603,Lost,Won,87.0
135861.51845794392,0.3358555549757345,Won,Lost,67.0
135861.51845794392,0.21664536413166516,Won,Won,99.0
4320717.807058823,0.3433913895787893,Lost,Won,98.0
4320717.807058823,0.3372628191114534,Lost,Lost,100.0
4320717.807058823,0.3240024242767507,Won,Won,64.0
4320717.807058823,0.3459280022896588,Lost,Lost,100.0
135861.51845794392,0.2681984124430014,Won,Lost,59.0
135861.51845794392,0.2659126179475299,Won,Won,100.0
4320717.807058823,0.2635135135135116,Won,Won,100.0
4320717.807058823,0.2895067397628749,Lost,Won,90.0
4320717.807058823,0.2583025830258291,Won,Won,100.0
4320717.807058823,0.2508329371894889,Lost,Lost,93.00000000000001
135861.51845794392,0.1761340416836944,Won,Won,100.0
4320717.807058823,0.3666445766333385,Lost,Lost,60.0
4320717.807058823,0.3333203853325047,Won,Won,100.0
4320717.807058823,0.3139942009850424,Lost,Lost,100.0
4320717.807058823,0.2587412587412586,Won,Won,100.0
4320717.807058823,0.2753620732904675,Lost,Won,79.0
4320717.807058823,0.2096500519940759,Won,Lost,98.0
4320717.807058823,0.3297456941304451,Lost,Lost,100.0
4320717.807058823,0.2257487706750111,Won,Won,100.0
4320717.807058823,0.3333333333333335,Won,Won,100.0
135861.51845794392,0.24992319228045864,Won,Won,100.0
4320717.807058823,0.3308786471413551,Won,Lost,78.0
4320717.807058823,0.1797589333805798,Lost,Lost,71.0
4320717.807058823,0.3457612997292229,Won,Lost,66.0
4320717.807058823,0.3430506229139541,Lost,Won,62.0
4320717.807058823,0.2360618100244462,Lost,Lost,76.0
4320717.807058823,0.2660728347320252,Won,Won,100.0
4320717.807058823,0.3401777777777778,Won,Won,100.0
135861.51845794392,0.22778679952997372,Won,Won,84.0
4320717.807058823,0.3090740188889682,Lost,Lost,71.0
4320717.807058823,0.343840579710145,Won,Won,100.0
135861.51845794392,0.25162171125001165,Won,Won,71.0
4320717.807058823,0.2739577293608685,Won,Lost,100.0
4320717.807058823,0.3335645638642712,Lost,Lost,79.0
4320717.807058823,0.3344442202472894,Lost,Lost,63.0
4320717.807058823,0.3338614289927659,Lost,Won,63.0
4320717.807058823,0.2204986492934164,Lost,Won,100.0
4320717.807058823,0.2484155586777588,Lost,Won,75.0
4320717.807058823,0.2432519034396765,Lost,Won,100.0
4320717.807058823,0.2497354497354497,Won,Won,100.0
4320717.807058823,0.22698268946523406,Won,Won,100.0
4320717.807058823,0.3351288170929828,Lost,Lost,100.0
4320717.807058823,0.1744542963807487,Lost,Won,97.0
4320717.807058823,0.3319746924808429,Won,Lost,100.0
4320717.807058823,0.3099618826475909,Won,Lost,61.0
4320717.807058823,0.2022481555408463,Won,Lost,68.0
4320717.807058823,0.2917594654788418,Won,Won,100.0
4320717.807058823,0.3697210931797545,Lost,Lost,76.0
4320717.807058823,0.364148292693561,Lost,Won,93.0
4320717.807058823,0.2545143508838623,Won,Lost,72.0
4320717.807058823,0.3072820741418459,Lost,Won,68.0
4320717.807058823,0.3541137451783181,Lost,Lost,99.0
4320717.807058823,0.3036794647097361,Lost,Lost,69.0
4320717.807058823,0.3574352651048095,Won,Won,100.0
4320717.807058823,0.2815714385402498,Won,Won,96.0
135861.51845794392,0.1785138449765348,Won,Won,91.0
4320717.807058823,0.3232396036270601,Lost,Won,87.0
4320717.807058823,0.3447307804811182,Won,Lost,80.0
135861.51845794392,0.3562555456965395,Won,Won,100.0
135861.51845794392,0.3422731804586242,Won,Won,100.0
4320717.807058823,0.3242932587760173,Won,Won,100.0
4320717.807058823,0.1764981273408239,Won,Won,100.0
4320717.807058823,0.3501594641899199,Lost,Lost,70.0
4320717.807058823,0.2190207895442366,Lost,Won,65.0
4320717.807058823,0.3211845102505695,Won,Won,100.0
4320717.807058823,0.3613176065172619,Lost,Lost,100.0
4320717.807058823,0.2748952352347518,Lost,Lost,72.0
4320717.807058823,0.336442547063967,Lost,Lost,99.0
4320717.807058823,0.2072756619653412,Lost,Lost,100.0
135861.51845794392,0.1810765713512006,Lost,Lost,87.0
14807.444069400628,0.2667946257197697,Won,Won,96.0
4320717.807058823,0.2765957446808511,Won,Lost,100.0
4320717.807058823,0.2680521310320536,Won,Won,98.0
4320717.807058823,0.24751690045409794,Won,Lost,59.0
14807.444069400628,0.3033213285314124,Won,Won,94.0
4320717.807058823,0.1899913269615462,Won,Won,100.0
135861.51845794392,0.1754385964912281,Won,Won,100.0
4320717.807058823,0.3691349629576606,Won,Lost,90.0
4320717.807058823,0.2677936491985612,Lost,Lost,53.0
4320717.807058823,0.3284589962797707,Lost,Lost,100.0
4320717.807058823,0.3425038104453905,Lost,Lost,100.0
135861.51845794392,0.2499999999999999,Won,Won,100.0
4320717.807058823,0.1764727312470399,Won,Won,100.0
4320717.807058823,0.3325602225050678,Won,Won,100.0
4320717.807058823,0.3484189193888673,Won,Lost,98.0
4320717.807058823,0.1931119311193112,Won,Won,100.0
4320717.807058823,0.2826225087063149,Lost,Lost,98.0
4320717.807058823,0.3306233062330624,Won,Won,100.0
4320717.807058823,0.3351592042504266,Lost,Lost,99.0
4320717.807058823,0.3652533896656913,Lost,Lost,100.0
4320717.807058823,0.3287154335927719,Lost,Lost,100.0
4320717.807058823,0.3111894850731423,Won,Won,100.0
4320717.807058823,0.2367341032960347,Lost,Lost,99.0
4320717.807058823,0.3350830032703095,Lost,Lost,100.0
4320717.807058823,0.3687395846450487,Lost,Won,73.0
4320717.807058823,0.2025520589894772,Lost,Lost,100.0
135861.51845794392,0.2820506847731924,Won,Won,100.0
4320717.807058823,0.3462266734240277,Lost,Lost,92.0
4320717.807058823,0.2314285714285714,Won,Won,100.0
135861.51845794392,0.17739978301376902,Won,Won,100.0
4320717.807058823,0.3085239026365041,Lost,Lost,94.0
4320717.807058823,0.1910225833279242,Lost,Lost,100.0
4320717.807058823,0.3405872531777082,Lost,Lost,72.0
4320717.807058823,0.3448207307188338,Lost,Lost,100.0
4320717.807058823,0.3464542030430875,Lost,Lost,99.33333333333334
4320717.807058823,0.2558539205155746,Won,Won,100.0
4320717.807058823,0.1878867601373515,Won,Won,100.0
4320717.807058823,0.3184521761856979,Lost,Lost,100.0
14807.444069400628,0.2771645394963781,Won,Won,99.0
2067.47875,0.3355929098154172,Won,Won,84.0
4320717.807058823,0.3242204186245194,Won,Won,99.0
4320717.807058823,0.3499596542094771,Lost,Won,68.0
4320717.807058823,0.3355002252923699,Lost,Lost,100.0
4320717.807058823,0.3646337131979275,Lost,Lost,100.0
135861.51845794392,0.3269077906016652,Lost,Lost,60.0
14807.444069400628,0.3333333333333334,Won,Won,100.0
4320717.807058823,0.2919438880572253,Lost,Lost,98.0
4320717.807058823,0.1775804546131396,Lost,Won,82.0
4320717.807058823,0.19545115006453087,Won,Won,99.0
4320717.807058823,0.212795502136977,Lost,Won,60.0
4320717.807058823,0.2674714104193142,Won,Won,100.0
4320717.807058823,0.2840479709545938,Won,Won,91.0
4320717.807058823,0.3336134453781509,Won,Won,100.0
4320717.807058823,0.2503130141970169,Lost,Lost,100.0
4320717.807058823,0.2189413743469173,Lost,Won,76.0
4320717.807058823,0.2242876221371223,Lost,Won,94.0
4320717.807058823,0.26897239506116233,Won,Lost,86.0
135861.51845794392,0.3579978394357045,Lost,Won,75.0
4320717.807058823,0.3584868698455096,Lost,Lost,100.0
4320717.807058823,0.2967854472962867,Won,Lost,100.0
4320717.807058823,0.1900687333426847,Won,Won,100.0
135861.51845794392,0.2972458939233592,Lost,Lost,99.0
4320717.807058823,0.2053794025596323,Lost,Lost,100.0
4320717.807058823,0.3687541299487202,Lost,Lost,99.0
4320717.807058823,0.17945601822528154,Won,Lost,68.0
14807.444069400628,0.2501718266547157,Lost,Lost,67.0
4320717.807058823,0.3089003894474188,Lost,Lost,100.0
4320717.807058823,0.19545195570510884,Won,Won,99.0
4320717.807058823,0.2979315966407999,Lost,Lost,86.0
4320717.807058823,0.3490111479021301,Lost,Lost,98.0
4320717.807058823,0.1867973699873536,Lost,Won,98.0
4320717.807058823,0.2220561603717326,Lost,Lost,99.0
4320717.807058823,0.18681866786687407,Won,Won,92.0
4320717.807058823,0.287515083535694,Won,Lost,63.0
4320717.807058823,0.2195733926553868,Lost,Lost,72.0
4320717.807058823,0.273612327792066,Lost,Lost,56.99999999999999
4320717.807058823,0.369480271246971,Lost,Lost,100.0
14807.444069400628,0.33788760285218095,Won,Won,80.0
4320717.807058823,0.3668150031786396,Won,Won,100.0
4320717.807058823,0.23926849628992647,Won,Lost,100.0
4320717.807058823,0.3698013934495842,Won,Won,96.0
4320717.807058823,0.36275694406022846,Won,Lost,89.0
4320717.807058823,0.3028991890023484,Lost,Lost,100.0
4320717.807058823,0.3439740318537372,Lost,Lost,100.0
4320717.807058823,0.3696529079115612,Won,Won,100.0
4320717.807058823,0.2505994898012642,Lost,Won,96.0
4320717.807058823,0.31129115574255334,Won,Lost,92.0
4320717.807058823,0.3379386367788634,Lost,Lost,100.0
4320717.807058823,0.190930885059673,Lost,Lost,80.0
4320717.807058823,0.2908153787098335,Lost,Lost,99.0
4320717.807058823,0.3334088686852973,Lost,Lost,88.0
4320717.807058823,0.2231908856572684,Lost,Lost,100.0
4320717.807058823,0.329234989738603,Lost,Lost,100.0
4320717.807058823,0.2677966101694917,Won,Won,99.0
4320717.807058823,0.3595582494434505,Lost,Lost,100.0
4320717.807058823,0.3510796675945778,Won,Won,89.0
4320717.807058823,0.1912764338546496,Lost,Lost,98.0
135861.51845794392,0.2499999999999999,Won,Won,100.0
4320717.807058823,0.3494140402776197,Won,Won,100.0
4320717.807058823,0.1768172888015717,Won,Won,100.0
4320717.807058823,0.2195540308747856,Won,Won,100.0
4320717.807058823,0.326508705123763,Lost,Won,56.00000000000001
4320717.807058823,0.3500034156561342,Lost,Lost,98.0
4320717.807058823,0.2755202906028629,Lost,Lost,100.0
4320717.807058823,0.3010508487624619,Won,Won,100.0
4320717.807058823,0.2679093865171213,Lost,Lost,100.0
135861.51845794392,0.3115840893230984,Won,Won,100.0
4320717.807058823,0.2235508366647445,Won,Won,98.0
14807.444069400628,0.2949920200408119,Lost,Won,89.0
4320717.807058823,0.3062859235501156,Lost,Lost,81.0
4320717.807058823,0.3278092732655907,Lost,Lost,91.0
4320717.807058823,0.2244238827846446,Lost,Lost,100.0
4320717.807058823,0.25,Won,Won,100.0
4320717.807058823,0.2192575406032483,Won,Won,100.0
4320717.807058823,0.2657884540875634,Won,Won,98.16666666666667
135861.51845794392,0.2529654139093517,Won,Won,97.0
4320717.807058823,0.3437999526807561,Lost,Lost,70.0
4320717.807058823,0.3537316558265197,Lost,Lost,100.0
4320717.807058823,0.3441490116548161,Won,Lost,100.0
4320717.807058823,0.2296266106004053,Lost,Lost,99.0
4320717.807058823,0.3138065979419778,Won,Won,100.0
135861.51845794392,0.1929088365869975,Won,Won,100.0
135861.51845794392,0.2767036970690992,Won,Won,100.0
4320717.807058823,0.3586771924356869,Lost,Lost,100.0
135861.51845794392,0.177424614469626,Lost,Won,100.0
4320717.807058823,0.1712454828869045,Lost,Won,59.0
135861.51845794392,0.2476878248935905,Lost,Won,99.0
4320717.807058823,0.2845714863644639,Lost,Lost,100.0
4320717.807058823,0.2179066767097211,Lost,Lost,61.0
4320717.807058823,0.3356643356643357,Won,Won,100.0
4320717.807058823,0.191620782339227,Lost,Won,86.33333333333333
4320717.807058823,0.292490569412431,Lost,Lost,67.0
4320717.807058823,0.2849071279157021,Lost,Lost,97.0
4320717.807058823,0.3327075613263094,Won,Won,64.0
4320717.807058823,0.2877233539874504,Lost,Won,69.0
4320717.807058823,0.1931119311193112,Won,Won,100.0
4320717.807058823,0.2044300676993315,Lost,Lost,100.0
135861.51845794392,0.339417069681194,Won,Won,100.0
4320717.807058823,0.1790850320571759,Lost,Lost,100.0
4320717.807058823,0.32219423039230294,Won,Lost,99.0
4320717.807058823,0.2471228157600759,Won,Lost,100.0
4320717.807058823,0.17647192008043427,Won,Won,100.0
4320717.807058823,0.2740179502358866,Lost,Lost,100.0
4320717.807058823,0.3539367115996894,Lost,Lost,100.0
4320717.807058823,0.1997895107841586,Lost,Won,62.0
4320717.807058823,0.2255071087215465,Lost,Lost,100.0
4320717.807058823,0.2446958645691638,Lost,Lost,96.0
4320717.807058823,0.3210898368096487,Won,Lost,83.0
14807.444069400628,0.17638724894634655,Won,Won,100.0
4320717.807058823,0.3223140495867769,Won,Won,100.0
4320717.807058823,0.2180762852404644,Won,Won,100.0
4320717.807058823,0.3341943934921184,Lost,Lost,90.0
4320717.807058823,0.1700005147543962,Won,Lost,100.0
4320717.807058823,0.3082532816979329,Won,Won,96.0
135861.51845794392,0.2509505703422053,Won,Won,100.0
4320717.807058823,0.3010563380281691,Won,Lost,94.0
135861.51845794392,0.2444239443303631,Won,Won,100.0
4320717.807058823,0.3624792091662963,Lost,Lost,100.0
4320717.807058823,0.2407793024077054,Won,Lost,98.0
135861.51845794392,0.2515723270440251,Won,Won,100.0
4320717.807058823,0.2474174525522486,Lost,Lost,90.0
4320717.807058823,0.3353396573999693,Lost,Lost,100.0
4320717.807058823,0.276560607728724,Won,Lost,91.0
4320717.807058823,0.2215314480091633,Lost,Lost,100.0
4320717.807058823,0.2293847234892267,Lost,Lost,82.0
4320717.807058823,0.3074373008334543,Lost,Lost,78.0
135861.51845794392,0.2986997494930217,Won,Won,98.0
4320717.807058823,0.1972194072589512,Lost,Won,53.0
4320717.807058823,0.1759764804703955,Won,Won,99.0
4320717.807058823,0.2131487534020487,Lost,Lost,99.0
135861.51845794392,0.339601462891944,Lost,Lost,88.0
135861.51845794392,0.17648037414919165,Won,Won,100.0
4320717.807058823,0.2799771833917548,Lost,Lost,99.0
4320717.807058823,0.2514315147290534,Won,Lost,99.0
4320717.807058823,0.359240792460188,Lost,Won,88.83333333333334
4320717.807058823,0.2893325953231233,Lost,Won,70.0
4320717.807058823,0.2644691886428137,Lost,Lost,73.0
4320717.807058823,0.2663725822870724,Won,Won,100.0
4320717.807058823,0.1764981273408239,Won,Won,100.0
4320717.807058823,0.3099824868651485,Won,Won,100.0
4320717.807058823,0.245494182413286,Lost,Won,56.00000000000001
4320717.807058823,0.28293339171490683,Won,Lost,97.0
4320717.807058823,0.1899027327466419,Won,Won,100.0
4320717.807058823,0.3626052434341819,Won,Lost,94.0
4320717.807058823,0.2373646671974878,Lost,Lost,88.0
4320717.807058823,0.3356643356643357,Won,Won,100.0
4320717.807058823,0.2660714285714286,Won,Won,100.0
135861.51845794392,0.21144818140814214,Won,Won,96.0
4320717.807058823,0.2668723486309298,Won,Won,87.0
135861.51845794392,0.2529211426504635,Lost,Lost,99.0
135861.51845794392,0.3413625913661716,Lost,Lost,74.0
4320717.807058823,0.1707317073171017,Won,Won,100.0
4320717.807058823,0.3662164619093624,Lost,Lost,100.0
135861.51845794392,0.1773980403392419,Won,Won,100.0
4320717.807058823,0.2583025830258291,Won,Won,100.0
135861.51845794392,0.2914663411417388,Lost,Lost,96.0
4320717.807058823,0.2324730127068248,Lost,Lost,99.0
4320717.807058823,0.3119898841678976,Lost,Lost,99.0
4320717.807058823,0.2891375646309248,Lost,Lost,65.0
4320717.807058823,0.3102544277735502,Won,Lost,68.0
4320717.807058823,0.2590255855796927,Lost,Lost,100.0
135861.51845794392,0.244855204427505,Lost,Lost,95.0
4320717.807058823,0.3321388084549303,Won,Lost,100.0
135861.51845794392,0.21099977918418522,Won,Won,100.0
135861.51845794392,0.26591042500023965,Won,Won,100.0
135861.51845794392,0.2899659555244644,Won,Lost,62.0
4320717.807058823,0.2249999999999998,Won,Won,100.0
4320717.807058823,0.3669227457608721,Lost,Lost,72.0
4320717.807058823,0.3274309351850737,Lost,Won,83.0
4320717.807058823,0.2884274239435612,Lost,Lost,98.0
135861.51845794392,0.2973535696674155,Won,Won,97.0
4320717.807058823,0.3099255298964645,Lost,Lost,100.0
4320717.807058823,0.2662645196669825,Won,Lost,82.0
4320717.807058823,0.2057103877048413,Lost,Lost,97.0
4320717.807058823,0.2611939774773323,Lost,Won,100.0
135861.51845794392,0.2502669425476744,Lost,Lost,88.0
4320717.807058823,0.3338527340877547,Lost,Lost,97.0
4320717.807058823,0.3589935086186803,Lost,Lost,100.0
4320717.807058823,0.22922792164803152,Won,Won,99.0
4320717.807058823,0.2632252451478987,Lost,Lost,100.0
135861.51845794392,0.3561643835616438,Won,Won,100.0
4320717.807058823,0.265042979942693,Won,Lost,90.0
4320717.807058823,0.282225956371013,Won,Lost,100.0
4320717.807058823,0.3637247750737861,Lost,Lost,100.0
135861.51845794392,0.2056153333434183,Won,Won,100.0
14807.444069400628,0.25136662931258397,Won,Won,100.0
4320717.807058823,0.3073718181540593,Lost,Lost,68.5
4320717.807058823,0.265846244237945,Won,Won,100.0
4320717.807058823,0.3324681128329719,Lost,Lost,73.45238095238095
4320717.807058823,0.2067010667098595,Won,Won,100.0
4320717.807058823,0.2193277310924363,Won,Won,100.0
4320717.807058823,0.2193419740777668,Won,Won,100.0
4320717.807058823,0.3501793417605516,Lost,Lost,74.0
4320717.807058823,0.23197709817172,Lost,Lost,81.0
4320717.807058823,0.18826872151949572,Won,Lost,95.46666666666667
135861.51845794392,0.3553774635737254,Won,Won,95.0
4320717.807058823,0.1823638999744599,Lost,Lost,80.0
4320717.807058823,0.2654205607476635,Won,Won,100.0
4320717.807058823,0.3578417516598701,Lost,Lost,100.0
135861.51845794392,0.3198833252309188,Won,Won,100.0
135861.51845794392,0.2557249793100039,Won,Lost,100.0
4320717.807058823,0.2653846153846154,Won,Won,100.0
4320717.807058823,0.3013726675375823,Won,Won,82.0
4320717.807058823,0.2669641015411431,Lost,Lost,73.0
4320717.807058823,0.3265537376494273,Lost,Lost,100.0
4320717.807058823,0.2500871602493488,Won,Won,100.0
4320717.807058823,0.3057542837372501,Lost,Lost,100.0
135861.51845794392,0.2583479789103691,Won,Won,100.0
4320717.807058823,0.321262261860481,Lost,Lost,91.0
4320717.807058823,0.2008477879158589,Lost,Won,99.0
135861.51845794392,0.3577649513062865,Lost,Won,100.0
4320717.807058823,0.2931988960677477,Lost,Lost,100.0
4320717.807058823,0.2676697530864197,Won,Won,100.0
4320717.807058823,0.30769230769230776,Won,Won,99.0
4320717.807058823,0.2660013547864881,Won,Won,59.82857142857142
135861.51845794392,0.25,Won,Won,100.0
4320717.807058823,0.2246660729416307,Won,Won,100.0
4320717.807058823,0.2583025830258291,Won,Won,100.0
4320717.807058823,0.3290500453600527,Won,Lost,82.0
135861.51845794392,0.2535721884077163,Lost,Lost,91.0
4320717.807058823,0.2068026537479854,Lost,Lost,100.0
4320717.807058823,0.2808474093789286,Lost,Lost,97.0
135861.51845794392,0.2057106855266497,Lost,Lost,62.0
4320717.807058823,0.3438863878776256,Lost,Won,65.0
4320717.807058823,0.364837284550566,Lost,Lost,100.0
4320717.807058823,0.2917594654788418,Won,Won,100.0
4320717.807058823,0.3535564853556484,Won,Won,96.0
4320717.807058823,0.2771428571428569,Won,Won,100.0
135861.51845794392,0.312710321819883,Lost,Lost,88.0
4320717.807058823,0.3666390370878926,Won,Lost,67.0
4320717.807058823,0.25612666150317365,Won,Won,100.0
4320717.807058823,0.368421052631579,Won,Won,100.0
4320717.807058823,0.3215550172965484,Won,Lost,95.0
4320717.807058823,0.3018839025884524,Won,Won,100.0
135861.51845794392,0.1803685329553509,Won,Won,99.0
4320717.807058823,0.1756782834796258,Lost,Lost,100.0
4320717.807058823,0.1784380382903314,Lost,Lost,100.0
4320717.807058823,0.2498833411105925,Won,Won,100.0
4320717.807058823,0.3063766289616035,Lost,Lost,100.0
4320717.807058823,0.3695873651565662,Lost,Lost,74.0
4320717.807058823,0.22422189582965055,Won,Won,100.0
4320717.807058823,0.2756410256410256,Won,Won,100.0
4320717.807058823,0.2222822838980452,Lost,Won,70.0
4320717.807058823,0.348165422040828,Lost,Lost,99.0
4320717.807058823,0.2107781939242612,Won,Won,100.0
2067.47875,0.3355384265815126,Lost,Won,66.0
4320717.807058823,0.2189054726368161,Won,Won,100.0
4320717.807058823,0.22298264044445196,Won,Lost,77.0
135861.51845794392,0.2515723270440251,Won,Won,100.0
135861.51845794392,0.1978155339805824,Won,Won,100.0
2067.47875,0.2060294851061438,Lost,Won,99.0
135861.51845794392,0.2130120915771648,Lost,Won,100.0
4320717.807058823,0.3492990585152383,Lost,Lost,100.0
4320717.807058823,0.3525459530726302,Lost,Lost,100.0
4320717.807058823,0.2753963479938479,Lost,Won,60.0
4320717.807058823,0.2583025830258291,Won,Won,100.0
4320717.807058823,0.2011343923953608,Lost,Lost,100.0
4320717.807058823,0.3284280093731748,Lost,Lost,100.0
4320717.807058823,0.299448923374309,Lost,Lost,100.0
4320717.807058823,0.2770449509214531,Lost,Won,85.08333333333334
4320717.807058823,0.3423287001628116,Lost,Lost,95.0
4320717.807058823,0.2202111613876317,Won,Lost,100.0
135861.51845794392,0.2195578044219558,Won,Won,100.0
135861.51845794392,0.1781145998102674,Lost,Lost,72.0
135861.51845794392,0.33626861263915453,Won,Won,81.0
135861.51845794392,0.2950414754332865,Lost,Won,100.0
4320717.807058823,0.1753371868978804,Won,Won,100.0
135861.51845794392,0.2669357258419888,Lost,Lost,61.0
4320717.807058823,0.3438437848949213,Lost,Won,88.0
4320717.807058823,0.3692459272966033,Lost,Lost,100.0
4320717.807058823,0.2986553306534808,Won,Won,75.08611111111111
4320717.807058823,0.3678643078606601,Won,Won,100.0
4320717.807058823,0.3201986788841524,Lost,Lost,97.0
135861.51845794392,0.1955555555555555,Won,Won,100.0
135861.51845794392,0.2658975046954654,Won,Won,100.0
4320717.807058823,0.2515723270440251,Won,Won,100.0
4320717.807058823,0.3400807086281119,Lost,Lost,100.0
4320717.807058823,0.3416500460772055,Lost,Lost,79.0
4320717.807058823,0.2790890425354654,Lost,Lost,99.0
135861.51845794392,0.3347432570960501,Lost,Won,87.0
4320717.807058823,0.2500173874337539,Won,Won,100.0
135861.51845794392,0.3663458963440376,Lost,Lost,100.0
4320717.807058823,0.330294465953905,Lost,Won,56.00000000000001
4320717.807058823,0.3211845102505695,Won,Won,100.0
4320717.807058823,0.22030027135866082,Won,Won,100.0
4320717.807058823,0.1947257005639777,Won,Lost,76.0
4320717.807058823,0.3494140402776197,Won,Won,100.0
135861.51845794392,0.2016303720888505,Won,Lost,76.0
4320717.807058823,0.3041234689118135,Lost,Lost,77.0
4320717.807058823,0.3432748662189936,Lost,Lost,100.0
4320717.807058823,0.1765628158581421,Lost,Won,100.0
4320717.807058823,0.3648620073414242,Lost,Lost,72.0
4320717.807058823,0.3204264926075699,Lost,Lost,100.0
4320717.807058823,0.3622274546729957,Lost,Lost,80.0
135861.51845794392,0.3333333333333334,Won,Won,100.0
4320717.807058823,0.2852236575768144,Won,Lost,99.0
4320717.807058823,0.2289658765303464,Won,Won,100.0
4320717.807058823,0.35414451933508,Lost,Lost,100.0
4320717.807058823,0.3378401792264431,Lost,Lost,89.0
4320717.807058823,0.1735128151564544,Lost,Lost,75.0
4320717.807058823,0.2936174268870972,Lost,Won,99.0
4320717.807058823,0.262904858299595,Won,Won,83.0
135861.51845794392,0.2800200488281354,Won,Won,100.0
4320717.807058823,0.3598142787291488,Lost,Lost,100.0
135861.51845794392,0.2661197484966005,Lost,Won,100.0
4320717.807058823,0.32244897959183666,Won,Won,100.0
4320717.807058823,0.1900693212961469,Won,Won,100.0
4320717.807058823,0.3269088213491474,Won,Won,100.0
135861.51845794392,0.2664640324214793,Won,Lost,68.0
4320717.807058823,0.346392577695924,Lost,Lost,95.0
4320717.807058823,0.2784286944702602,Lost,Lost,96.0
4320717.807058823,0.2385790001355352,Lost,Lost,98.0
4320717.807058823,0.3432857168240931,Lost,Lost,70.0
4320717.807058823,0.24534172238864324,Won,Won,75.0
4320717.807058823,0.182890855457227,Won,Won,100.0
4320717.807058823,0.1781305114638447,Won,Won,100.0
4320717.807058823,0.3362195910507863,Lost,Lost,100.0
4320717.807058823,0.309982486865149,Won,Won,100.0
4320717.807058823,0.2706944444444445,Won,Won,100.0
14807.444069400628,0.2509408939388508,Won,Won,100.0
4320717.807058823,0.3374157702281814,Lost,Lost,100.0
4320717.807058823,0.2390675256430661,Lost,Won,69.0
135861.51845794392,0.2092953876180433,Lost,Lost,74.0
4320717.807058823,0.2247210161247568,Lost,Lost,100.0
4320717.807058823,0.3190503585994811,Lost,Lost,92.0
135861.51845794392,0.3695652173913044,Won,Won,100.0
4320717.807058823,0.2172094086745173,Lost,Lost,100.0
4320717.807058823,0.2786771242725776,Lost,Lost,100.0
4320717.807058823,0.2027777777777777,Won,Won,100.0
4320717.807058823,0.3052209043876575,Lost,Lost,59.0
135861.51845794392,0.2732641598472283,Lost,Lost,97.0
4320717.807058823,0.276908383154683,Won,Lost,66.0
135861.51845794392,0.2714776632302405,Won,Won,100.0
4320717.807058823,0.2826084281648558,Lost,Won,100.0
4320717.807058823,0.1764705882352941,Won,Won,100.0
4320717.807058823,0.3088724281926742,Lost,Lost,95.0
4320717.807058823,0.2498029944838453,Won,Won,100.0
4320717.807058823,0.2499663842947423,Won,Won,97.0
4320717.807058823,0.3150971720784064,Lost,Lost,100.0
4320717.807058823,0.3698697359029265,Won,Won,100.0
4320717.807058823,0.2121808598308397,Lost,Lost,96.0
4320717.807058823,0.282057378348391,Won,Won,100.0
4320717.807058823,0.1830388459140399,Lost,Lost,100.0
4320717.807058823,0.3379574970484062,Won,Lost,93.0
14807.444069400628,0.2275593363981453,Lost,Won,100.0
4320717.807058823,0.3233911046815835,Lost,Lost,100.0
4320717.807058823,0.2820887336824088,Won,Lost,72.0
4320717.807058823,0.3560244562170195,Lost,Lost,100.0
4320717.807058823,0.2657980456026059,Won,Won,100.0
135861.51845794392,0.2500400962309541,Won,Won,100.0
4320717.807058823,0.2157691543551218,Lost,Lost,92.0
135861.51845794392,0.3218086734917745,Lost,Lost,100.0
4320717.807058823,0.3577433853440764,Lost,Lost,100.0
135861.51845794392,0.3438949823600808,Lost,Lost,100.0
4320717.807058823,0.2177086554684272,Lost,Lost,100.0
4320717.807058823,0.3291457286432134,Won,Won,90.0
4320717.807058823,0.321615819578974,Won,Lost,82.0
135861.51845794392,0.2994610342431681,Won,Won,82.0
4320717.807058823,0.348566024647026,Lost,Lost,100.0
4320717.807058823,0.1976778784410666,Lost,Lost,88.0
135861.51845794392,0.25,Won,Won,100.0
4320717.807058823,0.3207243204162577,Lost,Won,74.0
4320717.807058823,0.3102441976314471,Lost,Won,78.0
4320717.807058823,0.249079119862556,Lost,Lost,99.0
4320717.807058823,0.3129298155887278,Lost,Lost,100.0
4320717.807058823,0.3244488977955913,Won,Won,100.0
4320717.807058823,0.2161581504628182,Lost,Lost,100.0
4320717.807058823,0.21804139361007913,Won,Lost,97.0
4320717.807058823,0.2823311392879275,Won,Lost,50.0
4320717.807058823,0.338453165810032,Won,Won,99.0
4320717.807058823,0.3116232093548197,Lost,Lost,96.0
135861.51845794392,0.2017124979417093,Won,Won,99.0
4320717.807058823,0.3350680544435548,Won,Won,100.0
4320717.807058823,0.2559461012346337,Won,Lost,65.0
4320717.807058823,0.2055828651685393,Won,Won,75.0
4320717.807058823,0.2769306427568341,Lost,Won,78.0
4320717.807058823,0.348891631361942,Lost,Lost,100.0
4320717.807058823,0.205401480254777,Lost,Lost,100.0
4320717.807058823,0.3501609351177369,Won,Won,87.0
4320717.807058823,0.2675449101796407,Won,Won,100.0
